BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201501,26,1700,201501,27,900,1416945,554367,"TENNESSEE",47,2015,"January","Winter Weather","Z",11,"PICKETT","OHX","26-JAN-15 17:00:00","CST-6","27-JAN-15 09:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow spread across much of Middle Tennessee during the evening hours on January 26, followed by additional light snow showers in the early morning hours on January 27. Some locations in the Upper Cumberland region had up to 1 inch of snow.","Snow amounts around 0.5 inches were reported across Pickett County. A CoCoRaHS station 2.8 miles southwest of Byrdstown measured 0.5 inches of snow.","CSV"
201501,26,1700,201501,27,900,1416945,554369,"TENNESSEE",47,2015,"January","Winter Weather","Z",78,"WARREN","OHX","26-JAN-15 17:00:00","CST-6","27-JAN-15 09:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow spread across much of Middle Tennessee during the evening hours on January 26, followed by additional light snow showers in the early morning hours on January 27. Some locations in the Upper Cumberland region had up to 1 inch of snow.","Snow amounts around 0.5 inches were reported in parts of Warren County. A CoCoRaHS station 8.5 miles east-southeast of McMinnville measured 0.5 inches of snow.","CSV"
201501,30,1800,201501,31,1100,1416924,553900,"CONNECTICUT",9,2015,"January","Cold/Wind Chill","Z",1,"NORTHERN LITCHFIELD","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st. Temperatures dropped to around zero in many locations, with a few spots in the Litchfield Hills reaching 3 to 7 degrees below zero. ||With gusty northwest winds in place, wind chill values dropped to 10 to 25 degrees below zero during the early morning hours. However, with gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,28,635,201501,28,1130,1416906,553062,"CALIFORNIA",6,2015,"January","Dense Fog","Z",91,"SW S.J. VALLEY","HNX","28-JAN-15 06:35:00","PST-8","28-JAN-15 11:30:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"A storm system brought precipitation to central California on January 27, 2015, and was followed by an area of high pressure and stable conditions which led to dense fog development in the San Joaquin Valley each late night and morning on January 28-31. Widespread visibility below 1/4 mile occurred each day, with the visibility dropping below 500 feet in some areas. The dense fog led to airport delays in Fresno, numerous school bus delays each day, and numerous traffic accidents, two of which resulted in fatalities.","Widespread visibility below 1/4 mile.","CSV"
201501,30,1800,201501,31,1100,1416925,553901,"MASSACHUSETTS",25,2015,"January","Cold/Wind Chill","Z",1,"NORTHERN BERKSHIRE","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st. Temperatures dropped to zero to 5 below zero in most areas.  ||With gusty northwest winds in place, wind chill values dropped to 10 to 25 degrees below zero during the early morning hours. However, with gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,30,1800,201501,31,1100,1416925,553902,"MASSACHUSETTS",25,2015,"January","Cold/Wind Chill","Z",25,"SOUTHERN BERKSHIRE","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st. Temperatures dropped to zero to 5 below zero in most areas.  ||With gusty northwest winds in place, wind chill values dropped to 10 to 25 degrees below zero during the early morning hours. However, with gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,30,1800,201501,31,1100,1416926,553903,"VERMONT",50,2015,"January","Cold/Wind Chill","Z",13,"BENNINGTON","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st. Temperatures dropped to zero to 10 below zero in most areas. ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero during the early morning hours. However, with gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,1,0,201501,2,900,1416914,553663,"NEW YORK",36,2015,"January","Lake-Effect Snow","Z",7,"JEFFERSON","BUF","01-JAN-15 00:00:00","EST-5","02-JAN-15 09:00:00","0","0","0","0","45.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A band of lake effect snow developed during the evening of December 30s across central and northern Oswego County extending into the southern portion of the Tug Hill Plateau.  Snowfall rates reached 2 to 4 inches per hour as the band intensified in response to deepening moisture and instability.  The band of heavy snow continued across Oswego County through the middle of the day on the 31st before moving north toward Watertown in the afternoon.  The band remained across Jefferson and far northern Lewis County New Year???s Eve into New Year???s morning with subtle changes in wind direction forcing the band to meander several miles north and south at times.  The band occasionally split into two distinct bands of snow to the north and south of Watertown due to some shear, and also occasional upstream connections to bands from Lake Erie.  The snow became weak and disorganized for a few hours on the afternoon of New Year???s Day due to drier air and more shear over the lake.  The band of snow moved south on the night of January 1st and intensified across the Tug Hill region overnight.  Snowfall rates reached 2 to 3 inches per hour by early morning on January 2nd as it moved further southward across Oswego County before dissipating. Snowfall amounts were moderately high in this event with around 2 feet across central and northern Oswego County, and 1 to 2 feet farther north across central and southern Jefferson County into far western and northern Lewis County.","","CSV"
201501,23,1800,201501,24,600,1416944,554361,"TENNESSEE",47,2015,"January","Winter Weather","Z",78,"WARREN","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1 inch were reported across Warren County. 1.0 inch of snow was measured 8.5 miles east-southeast of McMinnville, and 0.5 inches of snow was measured 2.0 miles northeast of McMinnville.","CSV"
201502,21,0,201502,21,1400,93590,564562,"INDIANA",18,2015,"February","Heavy Snow","Z",47,"MARION","IND","21-FEB-15 00:00:00","EST-5","21-FEB-15 14:00:00","0","0","0","0",,"0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.","Snowfall of 6.2 inches was observed on the southeast side of Indianapolis. No other impacts were reported.","CSV"
201501,5,1400,201501,5,2300,1416691,548138,"IOWA",19,2015,"January","Heavy Snow","Z",24,"HUMBOLDT","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201501,5,1400,201501,5,2300,1416691,548139,"IOWA",19,2015,"January","Heavy Snow","Z",35,"WEBSTER","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201501,5,1400,201501,5,2300,1416691,548140,"IOWA",19,2015,"January","Heavy Snow","Z",36,"HAMILTON","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201501,5,1400,201501,5,2300,1416691,548141,"IOWA",19,2015,"January","Heavy Snow","Z",37,"HARDIN","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201502,26,800,201502,26,1800,93146,559190,"TENNESSEE",47,2015,"February","Heavy Snow","Z",42,"NORTHWEST GREENE","MRX","26-FEB-15 08:00:00","EST-5","26-FEB-15 18:00:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue",,,,,,,,,,,,,,,,,,,,,,"An area of low pressure tracked through the area.  Conditions were favorable for snow production.  Even the valley had significant snow over the 2 day period.","Fire Depart and Rescue personnel recorded 4.6 inches of snow in Mosheim.","CSV"
